,0,1,2,3,4,5,6,7,8,9
531,2020-11-19,211.38,213.03,209.93,212.42,208.150471498641,24792746.0,209.3182,-1.1524,208.4068
532,2020-11-18,213.65,215.17,210.93,211.08,206.837404782662,28372789.0,209.5369,-1.5473,208.4617
533,2020-11-17,216.1,217.68,214.08,214.46,209.593412538696,24154112.0,209.555,-4.2171,208.5354
534,2020-11-16,214.87,217.74,214.52,217.23,212.300554908985,24953344.0,209.3909,-5.1602,208.7362
535,2020-11-13,216.36,217.42,214.16,216.51,211.596893354253,18630307.0,209.3306,-0.7232,208.9819
536,2020-11-12,217.21,219.11,214.46,215.44,210.551174099304,21616115.0,209.1186,-5.6586,209.0163
537,2020-11-11,212.39,218.04,212.2,216.55,211.635985662849,29440788.0,208.8024,-10.0956,209.2858
538,2020-11-10,214.5,216.5,209.72,211.01,206.221700922271,44045120.0,208.9256,-4.1927,209.7665
539,2020-11-09,224.435,228.12,217.88,218.39,213.434231858276,44394950.0,208.8549,12.9053,209.9662
540,2020-11-06,222.26,224.36,218.03,223.72,218.643281978724,25231895.0,207.8062,11.4834,209.3516
541,2020-11-05,222.04,224.12,221.15,223.29,218.223039661314,36080137.0,206.8652,14.6401,208.8048
542,2020-11-04,214.02,218.32,212.4185,216.39,211.479616428464,42311777.0,205.8516,5.082,208.1077
543,2020-11-03,203.89,208.12,203.12,206.43,201.745631588003,27512030.0,205.5204,-3.2544,207.8657
544,2020-11-02,204.29,205.28,200.12,202.33,197.738669956889,30842163.0,206.1461,-3.6258,208.0206
545,2020-10-30,203.5,204.29,199.62,202.47,197.875493036976,36980111.0,206.7953,-9.7633,208.1933
546,2020-10-29,204.07,207.36,203.37,204.72,200.074435395514,31432563.0,207.5866,-3.5769,208.6582
547,2020-10-28,207.67,208.84,202.1,202.68,198.080727657106,51195593.0,208.4013,-1.6419,208.8286
548,2020-10-27,211.59,214.67,210.329,213.25,208.41087020366,36700325.0,208.9457,0.6939,208.9067
549,2020-10-26,213.85,216.3399,208.1,210.08,205.312804747409,37111561.0,209.1614,10.0663,208.8737
550,2020-10-23,215.03,216.28,213.16,216.23,211.32324719408,18879608.0,209.1779,14.8355,208.3943
551,2020-10-22,213.93,216.055,211.7,214.89,210.013654856106,22351450.0,209.0806,5.8932,207.6879
552,2020-10-21,213.12,216.92,213.12,214.8,209.925697161764,22724906.0,209.0811,7.8771,207.4073
553,2020-10-20,215.8,217.37,213.0901,214.65,209.779101004528,22753511.0,209.1609,18.1877,207.0322
554,2020-10-19,220.415,222.3,213.72,214.22,209.358858687119,27625841.0,208.9866,17.2153,206.1661
555,2020-10-16,220.15,222.29,219.32,219.66,214.675412656206,26057882.0,208.344,19.6439,205.3463
556,2020-10-15,217.1,220.36,216.01,219.66,214.675412656206,22733064.0,207.6629,6.333,204.4109
557,2020-10-14,223.0,224.22,219.13,220.86,215.848181914093,23451713.0,207.2119,14.2491,204.1093
558,2020-10-13,222.72,225.21,220.43,222.86,217.802797343905,28950843.0,206.1391,18.0606,203.4308
559,2020-10-12,218.79,223.86,216.81,221.4,216.375928080143,40461368.0,204.9864,11.327,202.5708
560,2020-10-09,211.23,215.86,211.23,215.81,210.912777953819,26458047.0,204.1026,-2.1208,202.0314
561,2020-10-08,210.51,211.19,208.32,210.58,205.801458604862,19925837.0,203.8691,2.844,202.1324
562,2020-10-07,207.06,210.11,206.72,209.83,205.068477818682,25681054.0,203.6827,0.5473,201.9969
563,2020-10-06,208.82,210.18,204.82,205.91,201.237431576252,28554261.0,203.8149,-6.1375,201.9709
564,2020-10-05,207.22,210.41,206.98,210.38,205.605997061881,21331561.0,203.7882,-21.5496,202.2631
565,2020-10-02,208.0,210.99,205.54,206.19,201.511077736425,33154781.0,203.9153,-19.5168,203.2893
566,2020-10-01,213.49,213.99,211.32,212.46,207.638797108885,27158418.0,203.9788,-11.7472,204.2187
567,2020-09-30,207.73,211.98,206.54,210.33,205.557131676135,33829088.0,203.5122,-18.8327,204.7781
568,2020-09-29,209.35,210.07,206.81,207.26,202.556796991375,24464472.0,203.5618,-18.4027,205.6749
569,2020-09-28,210.88,212.57,208.06,209.44,204.687327809869,32004936.0,203.458,-11.7375,206.5512
570,2020-09-25,203.55,209.04,202.54,207.82,203.104089311722,29437312.0,203.1943,-14.0048,207.1101
571,2020-09-24,199.85,205.57,199.2,203.19,198.579154591708,31202493.0,203.6207,-12.9493,207.777
572,2020-09-23,207.9,208.1,200.03,200.59,196.038154532953,30803780.0,204.4512,-6.7337,208.3937
573,2020-09-22,205.06,208.1,202.075,207.42,202.713166225759,33517065.0,204.5781,-8.6003,208.7143
574,2020-09-21,197.19,202.71,196.38,202.54,197.943904577019,39839657.0,204.9953,-12.0698,209.1238
575,2020-09-18,202.8,203.65,196.25,200.39,195.842692989972,55225326.0,206.2233,-8.4928,209.6986
576,2020-09-17,200.05,204.33,199.96,202.91,198.305508431534,34011257.0,207.0258,-9.743,210.103
577,2020-09-16,210.62,210.65,204.64,205.05,200.396946941433,26372464.0,208.1773,1.4938,210.567
578,2020-09-15,208.42,209.78,206.93,208.78,204.042304718031,21823942.0,208.411,0.1627,210.4958
579,2020-09-14,204.24,209.2,204.03,205.41,200.748777718799,30375768.0,208.8831,-4.5854,210.4881
580,2020-09-11,207.2,208.63,201.24,204.03,199.400093072229,33620073.0,209.8108,2.3534,210.7064
581,2020-09-10,213.4,214.74,204.11,205.37,200.709685410203,35461514.0,210.5421,6.5945,210.5944
582,2020-09-09,207.6,214.8399,206.7,211.29,206.495347082445,45678986.0,210.7406,-3.4758,210.2803
583,2020-09-08,206.5,210.03,202.2,202.66,198.061181502808,52924330.0,211.5257,-7.6511,210.4459
584,2020-09-04,215.1,218.3599,205.19,214.25,209.388177918566,59664072.0,212.4969,3.2008,210.8102
585,2020-09-03,229.27,229.31,214.9602,217.3,212.368966449029,58400288.0,212.7247,14.5535,210.6578
586,2020-09-02,227.97,232.86,227.35,231.65,226.393332157927,34080839.0,211.5904,13.9947,209.9647
587,2020-09-01,225.51,227.45,224.43,227.27,222.112724366639,25791235.0,210.4698,14.1741,209.2983
588,2020-08-31,227.0,228.7,224.31,225.53,220.412208942703,28774156.0,209.4775,22.5718,208.6234
589,2020-08-28,228.18,230.644,226.58,228.91,223.715509019085,26292896.0,208.2404,27.0398,207.5485
590,2020-08-27,222.89,231.15,219.4,226.58,221.438382043355,57602195.0,206.7642,20.4075,206.2609
591,2020-08-26,217.88,222.09,217.36,221.15,216.131601151416,39600828.0,205.6574,14.429,205.2891
592,2020-08-25,213.1,216.61,213.1,216.47,211.557801045657,23043696.0,204.9295,11.8438,204.602
593,2020-08-24,214.79,215.52,212.43,213.69,208.840885598219,25460147.0,204.5961,14.5191,204.0381
594,2020-08-21,213.86,216.25,212.85,213.02,208.186089429232,36249319.0,204.0641,7.0099,203.3467
595,2020-08-20,209.54,215.0,208.91,214.58,209.710689464485,26981478.0,203.5698,0.8283,203.0129
596,2020-08-19,211.49,212.1,209.25,209.7,204.941427815745,27627561.0,203.4483,-1.6142,202.9734
597,2020-08-18,210.53,212.36,209.21,211.49,206.189346694981,21336167.0,203.124,5.3914,203.0503
598,2020-08-17,209.6,211.1874,208.915,210.28,205.009673379453,20063496.0,202.9111,5.0014,202.7935
599,2020-08-14,208.76,209.59,207.51,208.9,203.664260837777,17958936.0,202.7675,3.2758,202.5554
600,2020-08-13,209.44,211.35,208.15,208.7,203.469273512896,22588870.0,202.6915,-0.117,202.3994
601,2020-08-12,205.29,210.28,204.75,209.19,203.946992458854,28041364.0,202.5416,-0.8189,202.405
602,2020-08-11,207.155,207.65,203.14,203.38,198.282610671073,36446459.0,202.7812,-7.1414,202.444
603,2020-08-10,211.67,211.88,206.35,208.25,203.030552031915,36716462.0,202.8631,-1.9011,202.784
604,2020-08-07,214.85,215.7,210.93,212.48,207.154533953139,27820421.0,202.5129,-1.4429,202.8746
605,2020-08-06,212.34,216.3705,211.55,216.35,210.927538689579,32656843.0,201.8177,2.2131,202.9433
606,2020-08-05,214.9,215.0,211.57,212.94,207.603004800365,28858621.0,201.2976,4.3385,202.8379
607,2020-08-04,214.17,214.77,210.31,213.29,207.944232618906,49280056.0,200.476,5.2062,202.6313
608,2020-08-03,211.52,217.64,210.44,216.54,211.112776648215,78983009.0,199.6434,5.6936,202.3834
609,2020-07-31,204.4,205.1,199.01,205.01,199.871757368849,51247969.0,198.9859,1.2284,202.1123
610,2020-07-30,201.0,204.46,199.57,203.9,198.789577715762,25079596.0,198.9567,3.0418,202.0538
611,2020-07-29,202.5,204.65,202.01,204.06,198.945567575667,19632602.0,199.2562,6.5516,201.9089
612,2020-07-28,203.61,204.7,201.74,202.02,196.956696861885,23251388.0,199.4394,3.7828,201.5969
613,2020-07-27,201.47,203.97,200.86,203.85,198.740830884542,30160867.0,199.5326,3.578,201.4168
614,2020-07-24,200.42,202.86,197.51,201.3,196.254742492314,39826989.0,199.8438,-1.1504,201.2464
615,2020-07-23,207.19,210.92,202.15,202.54,197.463663906574,67457035.0,200.2885,4.9722,201.3012
616,2020-07-22,209.2,212.3,208.39,211.75,206.442830217325,49605692.0,200.1177,13.0739,201.0644
617,2020-07-21,213.66,213.94,208.03,208.75,203.518020344116,37702523.0,199.7337,14.6923,200.4419
618,2020-07-20,205.0,212.3,203.01,211.6,206.296589723665,36386080.0,198.8766,10.7243,199.7422
619,2020-07-17,204.47,205.04,201.39,202.88,197.795142358871,31636070.0,198.7781,9.2034,199.2315
620,2020-07-16,205.4,205.7,202.31,203.92,198.80907644825,29940718.0,198.7214,12.1965,198.7933
621,2020-07-15,209.56,211.33,205.03,208.04,202.82581534079,32248893.0,198.5683,24.3539,198.2125
622,2020-07-14,206.13,208.85,202.03,208.35,203.128045694355,37598121.0,197.9944,15.1993,197.0528
623,2020-07-13,214.48,215.8,206.5,207.07,201.880126815119,38135816.0,197.6974,20.8149,196.329
624,2020-07-10,213.62,214.08,211.08,213.67,208.314708536179,26178663.0,196.5567,21.9263,195.3378
625,2020-07-09,216.33,216.38,211.47,214.32,208.948417342041,33122280.0,195.3858,27.62,194.2937
626,2020-07-08,210.07,213.26,208.69,212.83,207.49576177168,33602226.0,193.8336,23.5252,192.9785
627,2020-07-07,210.45,214.67,207.99,208.25,203.030552031915,33600749.0,192.7364,27.1325,191.8582
628,2020-07-06,208.83,211.13,208.09,210.7,205.419146761702,32033747.0,191.4926,23.9152,190.5662
629,2020-07-02,205.68,208.02,205.0,206.26,201.090428149353,29322547.0,190.2822,20.3372,189.4274
630,2020-07-01,203.14,206.35,201.77,204.7,199.569527015284,32071431.0,189.2579,18.4166,188.459
631,2020-06-30,197.88,204.4,197.74,203.51,198.409352432245,34310283.0,188.3789,14.9555,187.582
632,2020-06-29,195.78,198.53,193.55,198.44,193.466423746522,26701586.0,187.9247,12.7229,186.8698
633,2020-06-26,199.73,199.89,194.88,196.33,191.409307469032,54675780.0,187.6299,18.514,186.264
634,2020-06-25,197.8,200.61,195.47,200.34,195.318803332888,27803933.0,186.9204,17.1589,185.3823
635,2020-06-24,201.6,203.25,196.56,197.84,192.88146177188,36740647.0,186.3282,14.8775,184.5653
636,2020-06-23,202.09,203.95,201.43,201.91,196.8494538332,30917447.0,185.3063,18.4263,183.8568
637,2020-06-22,195.79,200.76,195.23,200.57,195.5430387565,32818929.0,184.1345,10.1296,182.9794
638,2020-06-19,198.59,199.29,194.37,195.15,190.258882252236,44441141.0,183.4596,13.4346,182.497
639,2020-06-18,194.0,196.49,194.0,196.32,191.399558102788,23061648.0,182.4443,9.2394,181.8572
640,2020-06-17,195.03,196.32,193.69,194.24,189.37168992403,25687822.0,181.775,9.5435,181.4173
641,2020-06-16,192.89,195.58,191.46,193.57,188.71848238568,42556656.0,180.9383,13.9616,180.9628
642,2020-06-15,184.58,190.82,184.01,188.94,184.204525814694,32770189.0,180.2266,7.3377,180.298
643,2020-06-12,190.54,191.72,185.18,187.74,183.03460186541,43373587.0,180.2539,8.2773,179.9486
644,2020-06-11,193.13,195.76,186.07,186.27,181.601445027538,52854672.0,179.7028,6.6702,179.5544
645,2020-06-10,191.13,198.52,191.01,196.84,191.906525147477,43872329.0,178.8442,8.2691,179.2368
646,2020-06-09,188.0,190.7,187.26,189.8,185.04297131168,29783916.0,178.0946,3.4383,178.843
647,2020-06-08,185.94,188.55,184.44,188.36,183.63906257254,33211590.0,177.5753,2.2175,178.6793
648,2020-06-05,182.62,187.73,182.01,187.2,182.508136088233,39893643.0,177.2048,1.0128,178.5737
649,2020-06-04,184.3,185.84,182.3,182.92,178.335407335788,28761809.0,177.121,4.0702,178.5255
650,2020-06-03,184.82,185.94,183.58,185.36,180.714252699331,27311016.0,176.865,10.5371,178.3316
651,2020-06-02,184.25,185.0,181.35,184.91,180.27553121835,30794585.0,176.5327,8.7077,177.8299
652,2020-06-01,182.54,183.0,181.46,182.83,178.247663039592,22668821.0,176.2228,2.9571,177.4152
653,2020-05-29,182.73,184.27,180.41,183.25,178.657136421841,42146720.0,176.0486,9.7343,177.2744
654,2020-05-28,180.74,184.15,180.38,181.4,176.853503666696,33831824.0,175.8384,5.4899,176.8109
655,2020-05-27,180.2,181.99,176.6,181.81,177.253227682701,39517146.0,175.8013,3.9912,176.5495
656,2020-05-26,186.34,186.5,181.1,181.57,177.019242892844,36073609.0,175.813,14.3816,176.3594
657,2020-05-22,183.19,184.46,182.54,183.51,178.910619944186,20826898.0,175.2274,9.3174,175.6746
658,2020-05-21,185.4,186.67,183.29,183.43,178.832625014234,29032741.0,174.8902,14.1166,175.2309
659,2020-05-20,184.81,185.85,183.94,185.66,181.006733686652,31261334.0,174.3039,11.4899,174.5587
660,2020-05-19,185.03,186.6,183.49,183.63,178.537178422302,26799116.0,173.7165,8.167,174.0115
661,2020-05-18,185.75,186.2,183.96,184.91,179.781678712998,35306620.0,173.0984,6.0767,173.6226
662,2020-05-15,179.06,187.06,177.0,183.16,178.080213471812,46610382.0,172.3484,4.628,173.3332
663,2020-05-14,177.54,180.69,175.68,180.53,175.523154280772,41873911.0,172.1738,6.1642,173.1129
664,2020-05-13,182.55,184.05,176.54,179.75,174.764786916129,44711488.0,172.1296,13.1742,172.8193
665,2020-05-12,186.8,187.04,182.3,182.51,177.448240667943,32038199.0,171.5938,21.8274,172.192
666,2020-05-11,183.15,187.51,182.85,186.74,181.560925222353,30892660.0,170.5913,16.3243,171.1526
667,2020-05-08,184.98,185.0,183.36,184.68,179.558057567014,30912638.0,169.8433,18.7745,170.3752
668,2020-05-07,184.17,184.55,182.58,183.6,178.508010446739,28315992.0,168.8427,14.1756,169.4812
669,2020-05-06,182.08,184.2,181.63,182.54,177.477408643506,32139299.0,167.8207,21.1565,168.8062
670,2020-05-05,180.62,183.65,179.9,180.76,175.746775426757,36839168.0,166.8998,24.8122,167.7987
671,2020-05-04,174.49,179.0,173.8,178.84,173.880024990712,30372862.0,166.0287,22.0024,166.6172
672,2020-05-01,175.8,178.64,174.01,174.57,169.728449802218,39370474.0,165.6665,22.1677,165.5695
673,2020-04-30,180.0,180.4,176.23,179.21,174.239763355992,53875857.0,165.1407,20.0287,164.5139
674,2020-04-29,173.22,177.68,171.88,177.43,172.509130139242,51286559.0,164.154,20.2037,163.5601
675,2020-04-28,175.59,175.67,169.39,169.81,165.100464346191,34392694.0,163.7279,23.1788,162.598
676,2020-04-27,176.59,176.9,173.3,174.05,169.222871559122,33194384.0,163.0286,27.4082,161.4943
677,2020-04-24,172.06,174.56,170.71,174.55,169.709004485176,34305320.0,162.1622,22.508,160.1891
678,2020-04-23,174.11,175.06,170.91,171.42,166.665812368083,32790804.0,161.6497,29.518,159.1173
679,2020-04-22,171.39,174.0,170.82,173.52,168.707570657506,34651604.0,160.8865,33.4265,157.7117
680,2020-04-21,173.5,173.67,166.11,167.82,163.165655300499,56203749.0,160.3115,26.7373,156.12
681,2020-04-20,176.63,178.75,174.99,175.06,170.20486006975,36669595.0,159.4738,32.9209,154.8468
682,2020-04-17,179.5,180.0,175.87,178.6,173.646681186207,52765625.0,158.2481,40.349,153.2791
683,2020-04-16,174.3,177.28,172.9,177.04,172.129946456921,50479610.0,156.6207,33.3487,151.3577
684,2020-04-15,171.2,173.57,169.24,171.88,167.113054660052,40940833.0,155.3362,30.3347,149.7697
685,2020-04-14,169.0,173.75,168.0,173.7,168.882578510885,52874338.0,154.2246,20.9037,148.3252
686,2020-04-13,164.35,165.57,162.3,165.51,160.919721182134,41905264.0,153.2158,18.5217,147.3298
687,2020-04-09,166.36,167.37,163.33,165.14,160.559982816854,51431775.0,152.5582,8.974,146.4478
688,2020-04-08,165.67,166.67,163.5,165.13,160.550260158333,48318234.0,151.6394,7.3017,146.0204
689,2020-04-07,169.59,170.0,163.26,163.49,158.955744160879,62769038.0,150.6958,18.0744,145.6727
690,2020-04-06,160.32,166.5,157.58,165.27,160.686377377628,67111697.0,149.2767,-2.2265,144.8121
691,2020-04-03,155.1,157.38,152.19,153.83,149.563656029531,41243284.0,148.617,-10.6463,144.9181
692,2020-04-02,151.86,155.48,150.36,155.26,150.953996198043,49630735.0,148.3989,-16.1688,145.425
693,2020-04-01,153.0,157.75,150.82,152.11,147.891358763908,57969926.0,148.4739,-20.2231,146.195
694,2020-03-31,159.4,164.78,156.56,157.71,153.336047535704,77927186.0,148.4457,-5.7461,147.158
695,2020-03-30,152.44,160.6,150.01,160.23,155.786157483012,63420326.0,147.7923,0.0292,147.4316
696,2020-03-27,151.75,154.89,149.2,149.7,145.548198060331,57042291.0,147.7503,-11.2491,147.4302
697,2020-03-26,148.4,156.66,148.37,156.11,151.780422172333,64694427.0,147.7712,-20.719,147.9659
698,2020-03-25,148.91,154.33,144.44,146.92,142.845298991475,75638224.0,148.1199,-24.5886,148.9525
699,2020-03-24,143.75,149.6,141.27,148.34,144.225916501466,82516727.0,148.4539,-23.3538,150.1234
700,2020-03-23,137.01,140.57,132.52,135.98,132.208710569431,78975176.0,149.323,-44.8798,151.2355
701,2020-03-20,146.0,147.1,135.86,137.35,133.540714786817,84866215.0,150.9342,-39.8143,153.3726
702,2020-03-19,142.77,150.15,139.0,142.71,138.752059754107,85922661.0,151.8326,-44.0339,155.2685
703,2020-03-18,138.0,146.0,135.02,140.4,136.506125635741,81593173.0,153.1348,-45.7995,157.3654
704,2020-03-17,140.0,147.5,135.0,146.57,142.505005943238,81059817.0,155.031,-41.5666,159.5463
705,2020-03-16,140.0,149.35,135.0,135.42,131.664241692251,87905868.0,156.9224,-41.4018,161.5257
706,2020-03-13,147.5,161.91,140.73,158.83,154.424985290063,92727446.0,159.0029,-36.5339,163.4972
707,2020-03-12,145.3,153.47,138.58,139.06,135.203289393919,93226366.0,160.5623,-43.5888,165.2369
708,2020-03-11,157.13,157.7,151.15,153.63,149.369202859109,56504304.0,162.4915,-25.2317,167.3126
709,2020-03-10,158.16,161.03,152.58,160.92,156.457020920965,65354385.0,163.4634,-23.5224,168.5141
710,2020-03-09,151.0,157.75,150.0,150.62,146.442682644269,70419274.0,164.4324,-28.661,169.6342
711,2020-03-06,162.61,163.11,156.0,161.57,157.088993724834,72821057.0,166.1944,-20.34,170.999
712,2020-03-05,166.05,170.87,165.69,166.27,161.658643229735,47817251.0,167.0038,-10.3147,171.9676
713,2020-03-04,168.49,170.7,165.62,170.55,165.81994107675,49814383.0,167.5597,-1.4362,172.4587
714,2020-03-03,173.8,175.0,162.26,164.51,159.947455330027,71677019.0,167.934,2.0006,172.5271
715,2020-03-02,165.31,172.92,162.31,172.79,167.997816585468,71030810.0,167.8294,-8.038,172.4319
716,2020-02-28,152.41,163.71,152.0,162.01,157.516790699761,97073557.0,168.5398,-14.5589,172.8146
717,2020-02-27,163.32,167.03,157.98,158.18,153.793012486194,93174906.0,170.5755,-0.0148,173.5079
718,2020-02-26,169.71,173.26,168.21,170.17,165.45048005295,56387148.0,171.754,8.7481,173.5086
719,2020-02-25,174.2,174.84,167.65,168.07,163.408721763526,68073295.0,172.4291,6.9468,173.092
720,2020-02-24,167.77,174.55,163.23,170.89,166.150511466466,68311066.0,172.7352,1.975,172.7612
721,2020-02-21,183.17,183.5,177.25,178.59,173.636958527686,48600385.0,173.697,15.7746,172.6672
722,2020-02-20,186.95,187.25,181.1,184.42,179.305268445466,36862376.0,173.2577,20.1479,171.916
723,2020-02-19,188.06,188.18,186.47,187.28,182.08594878249,29997471.0,172.4069,20.5096,170.9566
724,2020-02-18,185.61,187.7,185.5,187.23,181.54295857365,27853113.0,171.3632,20.6142,169.9799
725,2020-02-14,183.25,185.41,182.65,185.35,179.720062872542,23149516.0,170.5023,20.0034,168.9983
726,2020-02-13,183.08,186.23,182.87,183.71,178.129877260937,35295834.0,169.7841,19.0919,168.0458
727,2020-02-12,185.58,185.85,181.85,184.71,179.099502633867,47062921.0,169.0106,23.0965,167.1366
728,2020-02-11,190.65,190.7,183.5,184.44,178.837703783176,53159906.0,167.9174,26.9847,166.0368
729,2020-02-10,183.58,188.84,183.25,188.7,182.968307871857,35844267.0,166.2232,21.0797,164.7518
730,2020-02-07,182.85,185.63,182.48,183.89,178.304409828064,33529074.0,165.0452,23.1934,163.748
731,2020-02-06,180.97,183.82,180.06,183.63,178.052307231102,27751381.0,163.8201,20.9924,162.6436
732,2020-02-05,184.03,184.2,178.41,179.9,174.435604590074,39186324.0,162.6548,26.1314,161.6439
733,2020-02-04,177.14,180.64,176.31,180.12,174.648922172119,36433339.0,161.0762,18.2483,160.3996
734,2020-02-03,170.43,174.5,170.4,174.38,169.083272531502,30149052.0,160.0079,11.2961,159.5306
735,2020-01-31,172.21,172.4,169.58,170.23,165.059327233843,36142690.0,159.4834,14.971,158.9927
736,2020-01-30,174.05,174.05,170.79,172.78,167.531871934814,51597470.0,158.7338,14.6026,158.2798
737,2020-01-29,167.84,168.75,165.69,168.04,162.935847667127,35127771.0,157.7309,8.1352,157.5844
738,2020-01-28,163.78,165.76,163.07,165.46,160.434214204968,24899940.0,157.2298,6.0311,157.1971
739,2020-01-27,161.15,163.38,160.2,162.28,157.350805519051,32078067.0,157.0722,3.5585,156.9099
740,2020-01-24,167.51,167.53,164.45,165.04,160.026971548337,24918117.0,157.1539,9.1048,156.7404
741,2020-01-23,166.19,166.8,165.27,166.72,161.655942174859,19680766.0,156.6271,8.5715,156.3068
742,2020-01-22,167.4,167.49,165.68,165.7,160.666924294471,24138777.0,156.1756,12.993,155.8987
743,2020-01-21,166.68,168.19,166.43,166.5,161.442624592815,29223486.0,155.5617,12.004,155.28
744,2020-01-17,167.42,167.47,165.43,167.1,162.024399816572,34371659.0,154.9561,11.6064,154.7083
745,2020-01-16,164.35,166.24,164.03,166.17,161.122648219748,23865360.0,154.2182,8.9593,154.1557
746,2020-01-15,162.62,163.94,162.57,163.18,158.223468354688,21417871.0,153.7043,9.3278,153.729
747,2020-01-14,163.39,163.6,161.72,162.13,157.205361713111,23500783.0,153.3067,11.3834,153.2848
748,2020-01-13,161.76,163.31,161.26,163.28,158.320430891981,18666414.0,152.7946,9.9096,152.7428
749,2020-01-10,162.82,163.22,161.18,161.34,156.439357668497,20733946.0,152.3894,11.1798,152.2709
750,2020-01-09,161.84,162.22,161.03,162.09,157.166576698194,21399951.0,151.8409,10.4429,151.7385
751,2020-01-08,158.93,160.8,157.95,160.09,155.227325952334,27762026.0,151.3326,7.6988,151.2412
752,2020-01-07,159.32,159.67,157.32,157.58,152.793566266281,21881740.0,151.0556,8.9884,150.8746
753,2020-01-06,157.08,159.1,156.51,159.03,154.199523057029,20826702.0,150.7131,6.7292,150.4466
754,2020-01-03,158.32,159.95,158.06,158.62,153.801976654128,21121681.0,150.5535,10.501,150.1262
755,2020-01-02,158.78,160.73,158.33,160.62,155.741227399987,22634546.0,150.2578,6.7583,149.6261
756,2019-12-31,156.77,157.77,156.45,157.7,152.909921311032,18393383.0,149.8878,4.5282,149.3043
757,2019-12-30,158.99,159.02,156.73,157.59,152.80326252001,16356720.0,149.6758,6.4577,149.0887
758,2019-12-27,159.45,159.55,158.22,158.96,154.131649280924,18414352.0,149.2273,7.8443,148.7812
759,2019-12-26,157.56,158.73,157.4,158.67,153.850457922774,14526927.0,148.6893,7.3304,148.4076
760,2019-12-24,157.48,157.71,157.12,157.38,152.599641191695,8989150.0,148.2809,7.1849,148.0586
761,2019-12-23,158.12,158.12,157.27,157.41,152.628729952883,17726283.0,147.8393,8.4551,147.7164
762,2019-12-20,157.35,158.49,156.29,157.41,152.628729952883,53599613.0,147.2915,6.8262,147.3138
763,2019-12-19,154.0,155.77,153.75,155.71,150.980366818902,25813825.0,146.7636,3.5222,146.9887
764,2019-12-18,154.3,155.48,154.18,154.37,149.681068819176,24132379.0,146.5077,4.5958,146.821
765,2019-12-17,155.45,155.71,154.45,154.69,149.991348938513,25443527.0,146.1972,6.8125,146.6022
766,2019-12-16,155.11,155.9,154.82,155.53,150.805834251775,24152770.0,145.7441,8.3285,146.2778
767,2019-12-13,153.0,154.89,152.83,154.53,149.836208878845,23850062.0,145.2786,6.5532,145.8812
768,2019-12-12,151.65,153.44,151.02,153.24,148.585392147765,24645366.0,144.9712,5.6887,145.5691
769,2019-12-11,151.54,151.87,150.33,151.7,147.092169073453,18860001.0,144.764,6.4904,145.2982
770,2019-12-10,151.29,151.89,150.76,151.13,146.539482610883,16481060.0,144.5466,7.5622,144.9892
771,2019-12-09,151.07,152.21,150.91,151.36,146.762496446657,16741350.0,144.3318,7.4842,144.629
772,2019-12-06,150.99,151.87,150.27,151.75,147.1406503421,16410400.0,144.1169,6.8945,144.2727
773,2019-12-05,150.05,150.32,149.48,149.93,145.375932163368,17880601.0,143.8882,5.4032,143.9443
774,2019-12-04,150.14,150.18,149.2,149.85,145.298362133533,17580617.0,143.7278,5.6258,143.6871
775,2019-12-03,147.49,149.43,146.65,149.31,144.774764432151,25192145.0,143.5426,3.6071,143.4192
776,2019-12-02,151.81,151.83,148.32,149.55,145.007474521654,27473616.0,143.5959,7.1774,143.2474
777,2019-11-29,152.1,152.3,151.28,151.38,146.781888954116,11977300.0,143.2356,8.7921,142.9056
778,2019-11-27,152.33,152.5,151.52,152.32,147.69333680467,15201293.0,142.8112,8.474,142.4869
779,2019-11-26,151.36,152.42,151.32,152.03,147.41214544652,24635100.0,142.322,7.2242,142.0834
780,2019-11-25,150.0,151.35,149.92,151.23,146.636445148176,22428585.0,141.8779,10.7952,141.7394
781,2019-11-22,150.07,150.3,148.82,149.59,145.046259536571,15841680.0,141.5213,10.8147,141.2254
782,2019-11-21,149.4,149.8,148.5,149.48,144.939600745549,18576083.0,141.1223,12.5906,140.7104
783,2019-11-20,150.31,150.84,148.46,149.62,145.075348297759,25720060.0,140.7483,11.4533,140.1108
784,2019-11-19,150.88,151.33,150.2,150.39,145.32659448811,23960164.0,140.2487,12.0115,139.5654
785,2019-11-18,150.07,150.55,148.98,150.34,145.278277913043,21554762.0,139.6936,9.9629,138.9934
786,2019-11-15,148.93,149.99,148.27,149.97,144.920735257543,23508807.0,139.1612,7.7113,138.519
787,2019-11-14,147.02,148.41,147.0,148.06,143.075042089964,19755100.0,138.6857,6.0202,138.1518
788,2019-11-13,146.74,147.46,146.28,147.31,142.350293463951,17444230.0,138.3473,6.4551,137.8651
789,2019-11-12,146.28,147.57,146.06,147.07,142.118373903627,18648712.0,138.0021,6.3681,137.5577
790,2019-11-11,145.34,146.42,144.73,146.11,141.19069566233,14370178.0,137.6668,5.0443,137.2545
791,2019-11-08,143.98,145.99,143.76,145.96,141.045745937127,16752939.0,137.3888,5.3052,137.0143
792,2019-11-07,143.84,144.88,143.77,144.26,139.402982384831,17786715.0,137.2145,6.1652,136.7617
793,2019-11-06,144.37,144.52,143.2,144.06,139.209716084561,16575798.0,137.0362,7.0446,136.4681
